geoRegion,datum,entries,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d
AG,202106,516,35671,1,100,685845,75.24,5201.03,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-06,-173,-25.22,-25.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
AI,202106,7,860,1,100,16128,43.4,5332.34,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-06,-6,-37.21,-46.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
AR,202106,39,3075,1,100,55445,70.34,5546.04,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-06,-17,-30.66,-30.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
BE,202106,745,51659,1,100,1039474,71.67,4969.73,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-06,-137,-13.18,-15.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
BL,202106,236,13326,1,100,289468,81.53,4603.62,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-06,-54,-18.65,-18.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
BS,202106,117,10032,1,100,195844,59.74,5122.44,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-06,-85,-43.4,-42.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
FL,202106,16,2614,1,100,38747,41.29,6746.33,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-06,-15,-38.72,-48.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
FR,202106,332,26636,1,100,321783,103.18,8277.63,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-06,-200,-62.15,-37.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
GE,202106,826,49630,1,100,504128,163.85,9844.72,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-06,-65,-12.89,-7.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
GL,202106,36,2153,1,100,40590,88.69,5304.26,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-06,2,4.93,5.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
GR,202106,168,10469,1,100,199021,84.41,5260.25,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-06,-75,-37.69,-30.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
JU,202106,79,5687,1,100,73584,107.36,7728.58,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-06,-15,-20.39,-16,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
LU,202106,249,21335,1,100,413120,60.27,5164.36,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-06,-182,-44.06,-42.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
NE,202106,295,13795,1,100,176496,167.14,7816.04,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-06,79,44.76,36.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
NW,202106,35,1913,1,100,43087,81.23,4439.85,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-06,-13,-30.17,-27.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OW,202106,39,1669,1,100,37930,102.82,4400.21,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-06,-1,-2.64,-2.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
SG,202106,418,33505,1,100,510734,81.84,6560.17,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-06,-205,-40.14,-32.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
SH,202106,32,3607,1,100,82348,38.86,4380.19,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-06,-2,-2.43,-5.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
SO,202106,180,13175,1,100,275247,65.4,4786.61,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-06,-58,-21.07,-24.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
SZ,202106,118,9397,1,100,160480,73.53,5855.56,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-06,-25,-15.58,-17.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
TG,202106,200,14130,1,100,279547,71.54,5054.61,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-06,-6,-2.15,-2.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
TI,202106,286,27335,1,100,351491,81.37,7776.87,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-06,-31,-8.82,-9.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
UR,202106,21,1730,1,100,36703,57.22,4713.51,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-06,-13,-35.42,-38.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
VD,202106,1068,66710,1,100,805098,132.65,8285.95,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-06,-254,-31.55,-19.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
VS,202106,426,30563,1,100,345525,123.29,8845.38,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-06,-231,-66.86,-35.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
ZG,202106,128,6299,1,100,127642,100.28,4934.9,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-06,-65,-50.92,-33.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
ZH,202106,1264,86505,1,100,1539275,82.12,5619.85,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-06,-359,-23.32,-22.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
AG,202107,414,36085,1,100,685845,60.36,5261.39,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-07,-102,-14.88,-19.8,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
AI,202107,10,870,1,100,16128,62,5394.35,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-07,3,18.6,42.9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
AR,202107,38,3113,1,100,55445,68.54,5614.57,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-07,-1,-1.8,-2.6,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
BE,202107,554,52213,1,100,1039474,53.3,5023.02,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-07,-191,-18.37,-25.6,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
BL,202107,210,13536,1,100,289468,72.55,4676.16,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-07,-26,-8.98,-11,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
BS,202107,91,10123,1,100,195844,46.47,5168.91,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-07,-26,-13.27,-22.2,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
FL,202107,10,2624,1,100,38747,25.81,6772.14,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-07,-6,-15.48,-37.5,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
FR,202107,269,26905,1,100,321783,83.6,8361.22,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-07,-63,-19.58,-19,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
GE,202107,685,50315,1,100,504128,135.88,9980.6,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-07,-141,-27.97,-17.1,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
GL,202107,21,2174,1,100,40590,51.74,5356,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-07,-15,-36.95,-41.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
GR,202107,119,10588,1,100,199021,59.79,5320.04,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-07,-49,-24.62,-29.2,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
JU,202107,84,5771,1,100,73584,114.16,7842.74,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-07,5,6.8,6.3,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
LU,202107,217,21552,1,100,413120,52.53,5216.89,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-07,-32,-7.74,-12.9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
NE,202107,338,14133,1,100,176496,191.51,8007.55,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-07,43,24.37,14.6,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
NW,202107,33,1946,1,100,43087,76.59,4516.44,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-07,-2,-4.64,-5.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
OW,202107,46,1715,1,100,37930,121.28,4521.49,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-07,7,18.46,17.9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
SG,202107,331,33836,1,100,510734,64.81,6624.98,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-07,-87,-17.03,-20.8,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
SH,202107,49,3656,1,100,82348,59.5,4439.69,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-07,17,20.64,53.1,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
SO,202107,237,13412,1,100,275247,86.1,4872.71,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-07,57,20.7,31.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
SZ,202107,96,9493,1,100,160480,59.82,5915.38,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-07,-22,-13.71,-18.6,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
TG,202107,251,14381,1,100,279547,89.79,5144.39,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-07,51,18.25,25.5,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
TI,202107,270,27605,1,100,351491,76.82,7853.69,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-07,-16,-4.55,-5.6,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
UR,202107,23,1753,1,100,36703,62.67,4776.18,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-07,2,5.45,9.5,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
VD,202107,1086,67796,1,100,805098,134.89,8420.84,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-07,18,2.24,1.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
VS,202107,368,30931,1,100,345525,106.5,8951.88,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-07,-58,-16.79,-13.6,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ZG,202107,82,6381,1,100,127642,64.24,4999.14,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-07,-46,-36.04,-35.9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ZH,202107,1056,87561,1,100,1539275,68.6,5688.46,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-07,-208,-13.52,-16.5,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
AG,202108,510,36595,1,100,685845,74.36,5335.75,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-08,96,14,23.2,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
AI,202108,11,881,1,100,16128,68.2,5462.55,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-08,1,6.2,10,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
AR,202108,29,3142,1,100,55445,52.3,5666.88,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-08,-9,-16.24,-23.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
BE,202108,652,52865,1,100,1039474,62.72,5085.75,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-08,98,9.42,17.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
BL,202108,188,13724,1,100,289468,64.95,4741.11,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-08,-22,-7.6,-10.5,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
BS,202108,133,10256,1,100,195844,67.91,5236.82,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-08,42,21.44,46.2,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
FL,202108,28,2652,1,100,38747,72.26,6844.4,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-08,18,46.45,180,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
FR,202108,365,27270,1,100,321783,113.43,8474.66,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-08,96,29.83,35.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
GE,202108,679,50994,1,100,504128,134.69,10115.29,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-08,-6,-1.19,-0.9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
GL,202108,30,2204,1,100,40590,73.91,5429.91,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-08,9,22.17,42.9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
GR,202108,146,10734,1,100,199021,73.36,5393.4,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-08,27,13.57,22.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
JU,202108,81,5852,1,100,73584,110.08,7952.82,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-08,-3,-4.08,-3.6,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
LU,202108,238,21790,1,100,413120,57.61,5274.5,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-08,21,5.08,9.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
NE,202108,259,14392,1,100,176496,146.75,8154.29,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-08,-79,-44.76,-23.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
NW,202108,18,1964,1,100,43087,41.78,4558.22,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-08,-15,-34.81,-45.5,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
OW,202108,19,1734,1,100,37930,50.09,4571.58,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-08,-27,-71.19,-58.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
SG,202108,336,34172,1,100,510734,65.79,6690.76,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-08,5,0.98,1.5,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
SH,202108,39,3695,1,100,82348,47.36,4487.05,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-08,-10,-12.14,-20.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
SO,202108,235,13647,1,100,275247,85.38,4958.09,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-08,-2,-0.72,-0.8,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
SZ,202108,100,9593,1,100,160480,62.31,5977.69,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-08,4,2.49,4.2,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
TG,202108,188,14569,1,100,279547,67.25,5211.65,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-08,-63,-22.54,-25.1,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
TI,202108,320,27925,1,100,351491,91.04,7944.73,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-08,50,14.22,18.5,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
UR,202108,19,1772,1,100,36703,51.77,4827.94,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-08,-4,-10.9,-17.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
VD,202108,1136,68932,1,100,805098,141.1,8561.94,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-08,50,6.21,4.6,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
VS,202108,436,31367,1,100,345525,126.18,9078.07,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-08,68,19.68,18.5,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ZG,202108,81,6462,1,100,127642,63.46,5062.6,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-08,-1,-0.78,-1.2,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ZH,202108,967,88528,1,100,1539275,62.82,5751.28,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-08,-89,-5.78,-8.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
AG,202109,472,37067,1,100,685845,68.82,5404.57,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-09,-38,-5.54,-7.5,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
AI,202109,6,887,1,100,16128,37.2,5499.75,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-09,-5,-31,-45.5,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
AR,202109,40,3182,1,100,55445,72.14,5739.02,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-09,11,19.84,37.9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
BE,202109,602,53467,1,100,1039474,57.91,5143.66,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-09,-50,-4.81,-7.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
BL,202109,233,13957,1,100,289468,80.49,4821.6,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-09,45,15.54,23.9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
BS,202109,145,10401,1,100,195844,74.04,5310.86,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-09,12,6.13,9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
FL,202109,18,2670,1,100,38747,46.46,6890.86,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-09,-10,-25.8,-35.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
FR,202109,370,27640,1,100,321783,114.98,8589.64,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-09,5,1.55,1.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
GE,202109,690,51684,1,100,504128,136.87,10252.16,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-09,11,2.18,1.6,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
GL,202109,23,2227,1,100,40590,56.66,5486.57,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-09,-7,-17.25,-23.3,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
GR,202109,143,10877,1,100,199021,71.85,5465.25,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-09,-3,-1.51,-2.1,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
JU,202109,79,5931,1,100,73584,107.36,8060.18,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-09,-2,-2.72,-2.5,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
LU,202109,337,22127,1,100,413120,81.57,5356.07,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-09,99,23.96,41.6,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
NE,202109,172,14564,1,100,176496,97.45,8251.75,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-09,-87,-49.3,-33.6,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
NW,202109,36,2000,1,100,43087,83.55,4641.77,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-09,18,41.77,100,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
OW,202109,30,1764,1,100,37930,79.09,4650.67,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-09,11,29,57.9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
SG,202109,377,34549,1,100,510734,73.82,6764.58,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-09,41,8.03,12.2,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
SH,202109,46,3741,1,100,82348,55.86,4542.92,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-09,7,8.5,17.9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
SO,202109,253,13900,1,100,275247,91.92,5050.01,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-09,18,6.54,7.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
SZ,202109,100,9693,1,100,160480,62.31,6040,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-09,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
TG,202109,238,14807,1,100,279547,85.14,5296.78,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-09,50,17.89,26.6,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
TI,202109,352,28277,1,100,351491,100.14,8044.87,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-09,32,9.1,10,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
UR,202109,33,1805,1,100,36703,89.91,4917.85,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-09,14,38.14,73.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
VD,202109,1080,70012,1,100,805098,134.15,8696.08,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-09,-56,-6.95,-4.9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
VS,202109,421,31788,1,100,345525,121.84,9199.91,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-09,-15,-4.34,-3.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ZG,202109,102,6564,1,100,127642,79.91,5142.51,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-09,21,16.45,25.9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ZH,202109,1194,89722,1,100,1539275,77.57,5828.85,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-09,227,14.75,23.5,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
AG,202110,742,37809,1,100,685845,108.19,5512.76,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-10,270,39.37,57.2,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
AI,202110,11,898,1,100,16128,68.2,5567.96,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-10,5,31,83.3,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
AR,202110,49,3231,1,100,55445,88.38,5827.4,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-10,9,16.24,22.5,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
BE,202110,642,54109,1,100,1039474,61.76,5205.42,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-10,40,3.85,6.6,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
BL,202110,294,14251,1,100,289468,101.57,4923.17,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-10,61,21.08,26.2,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
BS,202110,176,10577,1,100,195844,89.87,5400.73,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-10,31,15.83,21.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
FL,202110,21,2691,1,100,38747,54.2,6945.05,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-10,3,7.74,16.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
FR,202110,331,27971,1,100,321783,102.86,8692.5,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-10,-39,-12.12,-10.5,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
GE,202110,804,52488,1,100,504128,159.48,10411.64,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-10,114,22.61,16.5,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
GL,202110,17,2244,1,100,40590,41.88,5528.46,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-10,-6,-14.78,-26.1,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
GR,202110,195,11072,1,100,199021,97.98,5563.23,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-10,52,26.13,36.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
JU,202110,51,5982,1,100,73584,69.31,8129.48,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-10,-28,-38.05,-35.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
LU,202110,459,22586,1,100,413120,111.11,5467.18,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-10,122,29.54,36.2,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
NE,202110,215,14779,1,100,176496,121.82,8373.56,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-10,43,24.37,25,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
NW,202110,38,2038,1,100,43087,88.19,4729.96,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-10,2,4.64,5.6,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
OW,202110,36,1800,1,100,37930,94.91,4745.58,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-10,6,15.82,20,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
SG,202110,395,34944,1,100,510734,77.34,6841.92,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-10,18,3.52,4.8,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
SH,202110,59,3800,1,100,82348,71.65,4614.56,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-10,13,15.79,28.3,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
SO,202110,246,14146,1,100,275247,89.37,5139.38,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-10,-7,-2.55,-2.8,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
SZ,202110,101,9794,1,100,160480,62.94,6102.94,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-10,1,0.63,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
TG,202110,227,15034,1,100,279547,81.2,5377.99,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-10,-11,-3.94,-4.6,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
TI,202110,503,28780,1,100,351491,143.1,8187.98,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-10,151,42.96,42.9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
UR,202110,48,1853,1,100,36703,130.78,5048.63,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-10,15,40.87,45.5,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
VD,202110,1114,71126,1,100,805098,138.37,8834.45,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-10,34,4.22,3.1,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
VS,202110,441,32229,1,100,345525,127.63,9327.55,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-10,20,5.79,4.8,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ZG,202110,140,6704,1,100,127642,109.68,5252.19,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-10,38,29.77,37.3,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ZH,202110,1446,91168,1,100,1539275,93.94,5922.79,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-10,252,16.37,21.1,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
