date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202107,SH,risk_groups,1661,indication,82348,3100,3.8,0.9500000000000001,95,95.3,2.02,3.76,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,SO,risk_groups,4673,indication,275247,9999,3.6,0.9730000000000001,97.30000000000001,96.89999999999999,1.7,3.63,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,SZ,risk_groups,591,indication,160480,2900,1.9000000000000001,0.926,92.60000000000001,98,0.37,1.81,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,TG,risk_groups,1994,indication,279547,3719,1.3,0.977,97.7,97.7,0.71,1.33,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,TI,risk_groups,900,indication,351491,9409,2.6999999999999997,0.987,98.69999999999999,97.1,0.26,2.68,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,UR,risk_groups,289,indication,36703,1317,3.6,0.848,84.8,88.50000000000001,0.79,3.59,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,VD,risk_groups,5863,indication,805098,13431,1.7,0.887,88.7,85.89999999999999,0.73,1.67,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,ZG,risk_groups,3659,indication,127642,5531,4.3,0.932,93.2,93.8,2.87,4.33,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,ZH,risk_groups,11729,indication,1539275,20585,1.2,0.983,98.29999999999998,97.4,0.76,1.34,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202108,AG,risk_groups,5998,indication,685845,16531,2.4,0.934,93.4,94,0.87,2.41,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202108,AI,risk_groups,53,indication,16128,952,5.9,1,99.99999999999999,93.2,0.33,5.9,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202108,AR,risk_groups,556,indication,55445,2304,4.1,0.913,91.3,91,1,4.16,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202108,BE,risk_groups,10593,indication,1039474,24529,2.3000000000000003,0.996,99.6,99.19999999999999,1.02,2.36,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202108,BL,risk_groups,1312,indication,289468,8705,3,0.9349999999999999,93.5,92.19999999999999,0.45,3.01,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202108,BS,risk_groups,1235,indication,195844,9045,4.699999999999999,1,100,92.60000000000001,0.63,4.62,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202108,FL,risk_groups,363,indication,38747,716,1.9,0.975,97.5,87.3,0.94,1.85,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202108,FR,risk_groups,2510,indication,321783,7771,2.4,0.9109999999999999,91.1,91.5,0.78,2.41,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202108,GE,risk_groups,5335,indication,504128,16539,3.3,0.9450000000000001,94.5,95.7,1.06,3.28,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202108,GL,risk_groups,899,indication,40590,2029,4.9,0.873,87.3,86.8,2.21,5,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202108,GR,risk_groups,2327,indication,199021,6660,3.3,0.9329999999999999,93.3,97.5,1.17,3.35,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202108,JU,risk_groups,435,indication,73584,2427,3.2,0.999,99.89999999999999,99.8,0.59,3.3,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202108,LU,risk_groups,5236,indication,413120,14700,3.6,0.928,92.80000000000001,85,1.27,3.56,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202108,NE,risk_groups,1905,indication,176496,3807,2.1,0.992,99.2,98.9,1.08,2.16,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202108,NW,risk_groups,738,indication,43087,2680,6.2,0.986,98.6,98.50000000000001,1.71,6.22,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202108,SG,risk_groups,3930,indication,510734,7592,1.6,0.868,86.8,87.10000000000001,0.77,1.49,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202108,SH,risk_groups,314,indication,82348,3414,4.1000000000000005,0.9720000000000001,97.2,95.5,0.38,4.15,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202108,SO,risk_groups,2996,indication,275247,12995,4.8,0.98,98,97,1.09,4.72,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202108,SZ,risk_groups,810,indication,160480,3710,2.4,0.913,91.3,96.4,0.5,2.31,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202108,TG,risk_groups,3391,indication,279547,7110,2.5,0.9680000000000001,96.80000000000001,97.3,1.21,2.54,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202108,TI,risk_groups,4188,indication,351491,13597,3.8,0.991,99.1,97.69999999999999,1.19,3.87,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202108,UR,risk_groups,310,indication,36703,1627,4.5,0.8780000000000001,87.80000000000001,88.4,0.84,4.43,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202108,VD,risk_groups,8263,indication,805098,21694,2.6,0.864,86.4,86.2,1.03,2.69,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202108,ZG,risk_groups,978,indication,127642,6509,5.2,0.931,93.1,93.6,0.77,5.1,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202108,ZH,risk_groups,15443,indication,1539275,36028,2.3,0.982,98.2,97.69999999999999,1,2.34,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202109,AG,risk_groups,5620,indication,685845,22151,3.3,0.953,95.3,94.3,0.82,3.23,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202109,AI,risk_groups,0,indication,16128,952,5.9,NA,NA,93.2,0,5.9,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202109,AR,risk_groups,344,indication,55445,2648,4.8,0.82,82,89.8,0.62,4.78,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202109,BE,risk_groups,11003,indication,1039474,35532,3.4,0.991,99.1,99.1,1.06,3.42,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202109,BL,risk_groups,896,indication,289468,9601,3.1999999999999997,0.981,98.10000000000001,92.6,0.31,3.32,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202109,BS,risk_groups,951,indication,195844,9996,5.1,0.993,99.3,93.19999999999999,0.49,5.1,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202109,FL,risk_groups,0,indication,38747,716,1.9,NA,NA,87.3,0,1.85,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202109,FR,risk_groups,2926,indication,321783,10697,3.4,0.9339999999999999,93.4,92.10000000000001,0.91,3.32,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202109,GE,risk_groups,2748,indication,504128,19287,3.9,0.942,94.2,95.5,0.55,3.83,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202109,GL,risk_groups,198,indication,40590,2227,5.5,0.9610000000000001,96.10000000000001,87.60000000000001,0.49,5.49,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202109,GR,risk_groups,614,indication,199021,7274,3.7,0.966,96.6,97.4,0.31,3.65,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202109,JU,risk_groups,420,indication,73584,2847,3.9,0.995,99.5,99.7,0.57,3.87,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202109,LU,risk_groups,1832,indication,413120,16532,4,0.875,87.5,85.3,0.44,4,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202109,NE,risk_groups,2759,indication,176496,6566,3.6999999999999997,0.986,98.60000000000001,98.69999999999999,1.56,3.72,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202109,NW,risk_groups,293,indication,43087,2973,6.8,0.974,97.39999999999999,98.30000000000001,0.68,6.9,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202109,SG,risk_groups,6431,indication,510734,14023,2.8000000000000003,0.865,86.5,86.89999999999999,1.26,2.75,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202109,SH,risk_groups,1311,indication,82348,4725,5.7,0.949,94.89999999999999,95.3,1.59,5.74,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202109,SO,risk_groups,691,indication,275247,13686,5,0.967,96.7,97.10000000000001,0.25,4.97,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202109,SZ,risk_groups,1343,indication,160480,5053,3.2,0.899,89.9,94.6,0.84,3.15,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202109,TG,risk_groups,3379,indication,279547,10489,3.8,0.959,95.9,96.8,1.21,3.75,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202109,TI,risk_groups,5270,indication,351491,18867,5.4,0.988,98.79999999999998,97.89999999999999,1.5,5.37,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202109,UR,risk_groups,206,indication,36703,1833,5,0.808,80.8,87.4,0.56,4.99,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202109,VD,risk_groups,3295,indication,805098,24989,3.2,0.807,80.7,85.4,0.41,3.1,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202109,ZG,risk_groups,326,indication,127642,6835,5.4,0.883,88.3,93.4,0.26,5.35,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202109,ZH,risk_groups,16319,indication,1539275,52347,3.5,0.973,97.3,97.7,1.06,3.4,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202110,AG,risk_groups,4858,indication,685845,27009,3.9,0.956,95.60000000000001,94.5,0.71,3.94,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202110,AI,risk_groups,91,indication,16128,1043,6.5,0.9590000000000001,95.9,93.5,0.56,6.47,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202110,AR,risk_groups,44,indication,55445,2692,4.8,0.917,91.7,89.8,0.08,4.86,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202110,BE,risk_groups,9827,indication,1039474,45359,4.3,0.984,98.39999999999999,99,0.95,4.36,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202110,BL,risk_groups,1170,indication,289468,10771,3.7,0.956,95.6,93,0.4,3.72,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202110,BS,risk_groups,1026,indication,195844,11022,5.7,0.983,98.3,93.6,0.52,5.63,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202110,FL,risk_groups,1,indication,38747,717,1.9,1,100,87.3,0,1.85,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202110,FR,risk_groups,1007,indication,321783,11704,3.6,0.927,92.7,92.1,0.31,3.64,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202110,GE,risk_groups,3894,indication,504128,23181,4.6000000000000005,0.9490000000000001,94.9,95.3,0.77,4.6,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202110,GL,risk_groups,64,indication,40590,2291,5.6,1.0010000000000001,100.10000000000001,87.9,0.16,5.64,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202110,GR,risk_groups,2086,indication,199021,9360,4.7,0.956,95.60000000000001,97,1.05,4.7,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202110,JU,risk_groups,516,indication,73584,3363,4.6000000000000005,0.992,99.2,99.8,0.7,4.57,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202110,LU,risk_groups,281,indication,413120,16813,4.1,0.846,84.6,85.2,0.07,4.07,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202110,NE,risk_groups,3520,indication,176496,10086,5.7,0.994,99.4,98.9,1.99,5.71,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202110,NW,risk_groups,2,indication,43087,2975,6.8,1,100,98.4,0,6.9,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202110,SG,risk_groups,8332,indication,510734,22355,4.3,0.874,87.4,86.89999999999999,1.63,4.38,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202110,SH,risk_groups,614,indication,82348,5339,6.5,0.938,93.8,95.2,0.75,6.48,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202110,SO,risk_groups,1582,indication,275247,15268,5.6,0.952,95.19999999999999,97,0.57,5.55,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202110,SZ,risk_groups,1136,indication,160480,6189,3.9,0.9450000000000001,94.5,94.60000000000001,0.71,3.86,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202110,TG,risk_groups,2926,indication,279547,13415,4.8,0.971,97.1,96.89999999999999,1.05,4.8,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202110,TI,risk_groups,2893,indication,351491,21760,6.2,0.989,98.89999999999999,98.10000000000001,0.82,6.19,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202110,UR,risk_groups,362,indication,36703,2195,5.8999999999999995,0.884,88.39999999999999,87.6,0.99,5.98,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202110,VD,risk_groups,1390,indication,805098,26379,3.3,0.655,65.5,83.9,0.17,3.28,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202110,ZG,risk_groups,150,indication,127642,6985,5.5,0.872,87.2,93.3,0.12,5.47,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202110,ZH,risk_groups,7973,indication,1539275,60320,3.9000000000000004,0.979,97.9,97.80000000000001,0.52,3.92,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202111,AG,risk_groups,5258,indication,685845,32267,4.7,0.955,95.5,94.6,0.77,4.7,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202111,AI,risk_groups,11,indication,16128,1054,6.5,1,100,93.5,0.07,6.54,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202111,AR,risk_groups,203,indication,55445,2895,5.3,0.894,89.4,89.8,0.37,5.22,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202111,BE,risk_groups,10633,indication,1039474,55992,5.3,0.9700000000000001,97,98.69999999999999,1.02,5.39,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202111,BL,risk_groups,4489,indication,289468,15260,5.2,0.9349999999999999,93.5,93.1,1.55,5.27,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202111,BS,risk_groups,124,indication,195844,11146,5.8,1,100,93.7,0.06,5.69,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202111,FL,risk_groups,518,indication,38747,1235,3.2,0.972,97.19999999999999,91.19999999999999,1.34,3.19,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202111,FR,risk_groups,1530,indication,321783,13234,4.1000000000000005,0.961,96.1,92.6,0.48,4.11,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202111,GE,risk_groups,4224,indication,504128,27405,5.5,0.9510000000000001,95.10000000000001,95.3,0.84,5.44,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202111,GL,risk_groups,14,indication,40590,2305,5.6,0.999,99.89999999999999,87.9,0.03,5.68,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202111,GR,risk_groups,2313,indication,199021,11673,5.9,0.926,92.6,96,1.16,5.87,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202111,JU,risk_groups,583,indication,73584,3946,5.3,0.997,99.69999999999999,99.7,0.79,5.36,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202111,LU,risk_groups,2508,indication,413120,19321,4.7,0.863,86.3,85.4,0.61,4.68,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202111,NE,risk_groups,417,indication,176496,10503,6,0.978,97.8,98.9,0.24,5.95,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202111,NW,risk_groups,3,indication,43087,2978,6.8,0.75,75,98.4,0.01,6.91,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202111,SG,risk_groups,4302,indication,510734,26657,5.3,0.911,91.10000000000001,87.6,0.84,5.22,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202111,SH,risk_groups,461,indication,82348,5800,7,0.927,92.7,94.9,0.56,7.04,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202111,SO,risk_groups,842,indication,275247,16110,5.9,0.933,93.30000000000001,96.6,0.31,5.85,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202111,SZ,risk_groups,1221,indication,160480,7410,4.5,0.89,89,93.7,0.76,4.62,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202111,TG,risk_groups,963,indication,279547,14378,5.2,0.966,96.6,96.9,0.34,5.14,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202111,TI,risk_groups,550,indication,351491,22310,6.3,0.994,99.4,98.1,0.16,6.35,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202111,UR,risk_groups,30,indication,36703,2225,6,0.8099999999999999,81,87.4,0.08,6.06,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202111,VD,risk_groups,7851,indication,805098,34230,4.3,0.898,89.80000000000001,85.3,0.98,4.25,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202111,ZG,risk_groups,321,indication,127642,7306,5.7,0.9109999999999999,91.1,93.10000000000001,0.25,5.72,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202111,ZH,risk_groups,16664,indication,1539275,76984,5,0.973,97.3,97.60000000000001,1.08,5,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202112,AG,risk_groups,8184,indication,685845,40451,5.8,0.946,94.6,94.7,1.19,5.9,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202112,AI,risk_groups,60,indication,16128,1114,6.9,0.723,72.3,92.1,0.37,6.91,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202112,AR,risk_groups,172,indication,55445,3067,5.5,0.9349999999999999,93.5,90.10000000000001,0.31,5.53,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202112,BE,risk_groups,5477,indication,1039474,61469,6,0.961,96.1,98.5,0.53,5.91,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202112,BL,risk_groups,3265,indication,289468,18525,6.4,0.907,90.7,92.7,1.13,6.4,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202112,BS,risk_groups,1032,indication,195844,12178,6.2,0.988,98.8,94.10000000000001,0.53,6.22,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202112,FL,risk_groups,393,indication,38747,1628,4.2,0.985,98.5,92.9,1.01,4.2,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202112,FR,risk_groups,4862,indication,321783,18096,5.6,0.918,91.8,92.3,1.51,5.62,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202112,GE,risk_groups,4612,indication,504128,32017,6.3,0.9500000000000001,95,95.3,0.91,6.35,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202112,GL,risk_groups,0,indication,40590,2305,5.6,NA,NA,87.9,0,5.68,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202112,GR,risk_groups,1043,indication,199021,12716,6.4,0.982,98.2,96.2,0.52,6.39,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202112,JU,risk_groups,1060,indication,73584,5006,6.8,0.995,99.5,99.6,1.44,6.8,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202112,LU,risk_groups,2026,indication,413120,21347,5.1,0.726,72.60000000000001,84,0.49,5.17,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202112,NE,risk_groups,2991,indication,176496,13494,7.8,0.986,98.6,98.80000000000001,1.69,7.65,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202112,NW,risk_groups,78,indication,43087,3056,7,1,100,98.50000000000001,0.18,7.09,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202112,SG,risk_groups,2967,indication,510734,29624,5.800000000000001,0.9269999999999999,92.7,88.2,0.58,5.8,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202112,SH,risk_groups,588,indication,82348,6388,7.7,0.9510000000000001,95.10000000000001,94.9,0.71,7.76,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202112,SO,risk_groups,473,indication,275247,16583,6,0.985,98.5,96.8,0.17,6.02,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202112,SZ,risk_groups,1483,indication,160480,8893,5.6,0.922,92.19999999999999,93.5,0.92,5.54,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202112,TG,risk_groups,2662,indication,279547,17040,6,0.982,98.2,97.10000000000001,0.95,6.1,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202112,TI,risk_groups,373,indication,351491,22683,6.5,0.916,91.60000000000001,98,0.11,6.45,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202112,UR,risk_groups,303,indication,36703,2528,6.8,0.8540000000000001,85.4,87.1,0.83,6.89,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202112,VD,risk_groups,9401,indication,805098,43631,5.4,0.8999999999999999,90,86.3,1.17,5.42,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202112,ZG,risk_groups,718,indication,127642,8024,6.4,0.902,90.2,92.8,0.56,6.29,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202112,ZH,risk_groups,5144,indication,1539275,82128,5.4,0.9390000000000001,93.9,97.3,0.33,5.34,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202113,AG,risk_groups,5942,indication,685845,46393,6.7,0.9440000000000001,94.4,94.7,0.87,6.76,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202113,AI,risk_groups,82,indication,16128,1196,7.3999999999999995,1,100,92.6,0.51,7.42,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202113,AR,risk_groups,164,indication,55445,3231,5.8999999999999995,0.896,89.60000000000001,89.9,0.3,5.83,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202113,BE,risk_groups,4063,indication,1039474,65532,6.3,0.9730000000000001,97.30000000000001,98.2,0.39,6.3,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202113,BL,risk_groups,2319,indication,289468,20844,7.2,0.942,94.2,92.9,0.8,7.2,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202113,BS,risk_groups,2050,indication,195844,14228,7.2,0.985,98.5,94.7,1.05,7.26,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202113,FL,risk_groups,458,indication,38747,2086,5.4,0.861,86.1,91.30000000000001,1.18,5.38,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202113,FR,risk_groups,3321,indication,321783,21417,6.7,0.936,93.6,92.6,1.03,6.66,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202113,GE,risk_groups,6009,indication,504128,38026,7.5,0.9430000000000001,94.3,95.2,1.19,7.54,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202113,GL,risk_groups,459,indication,40590,2764,6.800000000000001,0.9319999999999999,93.2,88.8,1.13,6.81,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202113,GR,risk_groups,2372,indication,199021,15088,7.6000000000000005,0.979,97.89999999999999,96.5,1.19,7.58,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202113,JU,risk_groups,767,indication,73584,5773,7.800000000000001,0.998,99.8,99.7,1.04,7.85,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202113,LU,risk_groups,4148,indication,413120,25495,6.2,0.929,92.9,85.39999999999999,1,6.17,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202113,NE,risk_groups,1092,indication,176496,14586,8.3,0.976,97.6,98.80000000000001,0.62,8.26,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202113,NW,risk_groups,251,indication,43087,3307,7.699999999999999,1,100,98.5,0.58,7.68,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202113,SG,risk_groups,3015,indication,510734,32639,6.4,0.891,89.10000000000001,88.2,0.59,6.39,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
