datum,entries,entries_pos,entries_neg,sumTotal,timeframe_7d,sumTotal_last7d,timeframe_14d,sumTotal_last14d,timeframe_28d,sumTotal_last28d,timeframe_phase2,sumTotal_Phase2,timeframe_phase2b,sumTotal_Phase2b,timeframe_phase3,sumTotal_Phase3,sum7d,sum14d,mean7d,mean14d,pos_anteil,pos_anteil_mean7d,timeframe_all,anteil_pos_all,anteil_pos_14,anteil_pos_28,anteil_pos_phase2,anteil_pos_phase2b,anteil_pos_phase3,pop,inz_entries,inzmean7d,inzmean14d,inzsumTotal,inzsumTotal_last7d,inzsumTotal_last14d,inzsumTotal_last28d,inzsumTotal_Phase2,inzsumTotal_Phase2b,inzsumTotal_Phase3,inzsum7d,inzsum14d,entries_diff_last_age,entries_diff_last,type,version,datum_unit,nachweismethode,geoRegion
2020-09-14,63,0,63,2636,FALSE,0,FALSE,0,FALSE,0,TRUE,2496,FALSE,0,FALSE,0,255,573,37,36.21,0,1.16,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,155.21,91.16,89.21,6494.21,NA,NA,NA,6149.3,NA,NA,628.23,1411.68,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-09-15,41,0,41,2677,FALSE,0,FALSE,0,FALSE,0,TRUE,2537,FALSE,0,FALSE,0,241,558,37.43,35.43,0,1.16,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,101.01,92.21,87.29,6595.22,NA,NA,NA,6250.31,NA,NA,593.74,1374.72,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-09-16,47,2,45,2724,FALSE,0,FALSE,0,FALSE,0,TRUE,2584,FALSE,0,FALSE,0,240,530,37.14,35.43,4.3,1.16,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,115.79,91.5,87.29,6711.01,NA,NA,NA,6366.1,NA,NA,591.28,1305.74,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-09-17,53,2,51,2777,FALSE,0,FALSE,0,FALSE,0,TRUE,2637,FALSE,0,FALSE,0,259,532,36.86,36.21,3.8,1.16,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,130.57,90.81,89.21,6841.59,NA,NA,NA,6496.67,NA,NA,638.09,1310.67,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-09-18,30,0,30,2807,FALSE,0,FALSE,0,FALSE,0,TRUE,2667,FALSE,0,FALSE,0,262,524,36,37.57,0,1.66,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,73.91,88.69,92.56,6915.5,NA,NA,NA,6570.58,NA,NA,645.48,1290.96,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-09-19,19,0,19,2826,FALSE,0,FALSE,0,FALSE,0,TRUE,2686,FALSE,0,FALSE,0,260,515,36.43,37,0,2.96,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,46.81,89.75,91.16,6962.31,NA,NA,NA,6617.39,NA,NA,640.55,1268.79,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-09-20,5,0,5,2831,FALSE,0,FALSE,0,FALSE,0,TRUE,2691,FALSE,0,FALSE,0,258,515,36.57,36.86,0,2.64,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,12.32,90.1,90.81,6974.62,NA,NA,NA,6629.71,NA,NA,635.62,1268.79,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-09-21,57,2,55,2888,FALSE,0,FALSE,0,FALSE,0,TRUE,2748,FALSE,0,FALSE,0,252,507,35.43,34.29,3.5,2.1,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,140.43,87.29,84.48,7115.05,NA,NA,NA,6770.14,NA,NA,620.84,1249.08,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-09-22,44,4,40,2932,FALSE,0,FALSE,0,FALSE,0,TRUE,2792,FALSE,0,FALSE,0,255,496,37.71,33.86,9.1,2.71,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,108.4,92.9,83.42,7223.45,NA,NA,NA,6878.54,NA,NA,628.23,1221.98,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-09-23,48,1,47,2980,FALSE,0,FALSE,0,FALSE,0,TRUE,2840,FALSE,0,FALSE,0,256,496,36.86,34,2.1,2.71,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,118.26,90.81,83.76,7341.71,NA,NA,NA,6996.8,NA,NA,630.7,1221.98,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-09-24,45,0,45,3025,FALSE,0,FALSE,0,FALSE,0,TRUE,2885,FALSE,0,FALSE,0,248,507,36.86,32.5,0,5.57,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,110.86,90.81,80.07,7452.57,NA,NA,NA,7107.66,NA,NA,610.99,1249.08,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-09-25,46,2,44,3071,FALSE,0,FALSE,0,FALSE,0,TRUE,2931,FALSE,0,FALSE,0,264,526,32.57,32.5,4.3,6.66,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,113.33,80.24,80.07,7565.9,NA,NA,NA,7220.99,NA,NA,650.41,1295.89,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-09-26,13,0,13,3084,FALSE,0,FALSE,0,FALSE,0,TRUE,2944,FALSE,0,FALSE,0,258,518,31.29,31.86,0,5.77,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,32.03,77.09,78.49,7597.93,NA,NA,NA,7253.02,NA,NA,635.62,1276.18,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-09-27,5,1,4,3089,FALSE,0,FALSE,0,FALSE,0,TRUE,2949,FALSE,0,FALSE,0,258,516,31.43,32.14,20,6.06,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,12.32,77.43,79.18,7610.25,NA,NA,NA,7265.34,NA,NA,635.62,1271.25,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-09-28,27,3,24,3116,FALSE,0,FALSE,0,FALSE,0,TRUE,2976,TRUE,27,FALSE,0,228,480,29.57,31.64,11.1,6.06,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,66.52,72.85,77.95,7676.77,NA,NA,NA,7331.86,66.52,NA,561.71,1182.56,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-09-29,35,1,34,3151,FALSE,0,FALSE,0,FALSE,0,TRUE,3011,TRUE,62,FALSE,0,219,474,27.29,30.57,2.9,6.87,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,86.23,67.23,75.31,7763,NA,NA,NA,7418.08,152.75,NA,539.54,1167.78,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-09-30,49,2,47,3200,FALSE,0,FALSE,0,FALSE,0,TRUE,3060,TRUE,111,FALSE,0,220,476,26.86,29.5,4.1,8.3,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,120.72,66.17,72.68,7883.72,NA,NA,NA,7538.8,273.47,NA,542.01,1172.7,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-10-01,32,0,32,3232,FALSE,0,FALSE,0,FALSE,0,TRUE,3092,TRUE,143,FALSE,0,207,455,27.43,28.57,0,5.44,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,78.84,67.58,70.39,7962.55,NA,NA,NA,7617.64,352.3,NA,509.98,1120.97,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-10-02,30,3,27,3262,FALSE,0,FALSE,0,FALSE,0,TRUE,3122,TRUE,173,FALSE,0,191,455,30.71,27.79,10,4.14,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,73.91,75.66,68.47,8036.46,NA,NA,NA,7691.55,426.21,NA,470.56,1120.97,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-10-03,10,1,9,3272,FALSE,0,FALSE,0,FALSE,0,TRUE,3132,TRUE,183,FALSE,0,188,446,29.86,28.36,10,4.21,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,24.64,73.56,69.87,8061.1,NA,NA,NA,7716.19,450.85,NA,463.17,1098.79,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-10-04,9,0,9,3281,FALSE,0,FALSE,0,FALSE,0,TRUE,3141,TRUE,192,FALSE,0,192,450,27.57,29.21,0,4.93,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,22.17,67.92,71.96,8083.27,NA,NA,NA,7738.36,473.02,NA,473.02,1108.65,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-10-05,50,1,49,3331,FALSE,0,FALSE,0,FALSE,0,TRUE,3191,TRUE,242,FALSE,0,215,443,27.57,31,2,6.27,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,123.18,67.92,76.37,8206.45,NA,NA,NA,7861.54,596.21,NA,529.69,1091.4,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-10-06,29,1,28,3360,FALSE,0,FALSE,0,FALSE,0,TRUE,3220,TRUE,271,FALSE,0,209,428,28.29,34.29,3.4,5.26,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,71.45,69.7,84.48,8277.9,NA,NA,NA,7932.99,667.65,NA,514.91,1054.45,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-10-07,33,3,30,3393,FALSE,0,FALSE,0,FALSE,0,TRUE,3253,TRUE,304,FALSE,0,193,413,29.86,35.43,9.1,6.54,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,81.3,73.56,87.29,8359.2,NA,NA,NA,8014.29,748.95,NA,475.49,1017.49,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-10-08,32,3,29,3425,FALSE,0,FALSE,0,FALSE,0,TRUE,3285,TRUE,336,FALSE,0,193,400,31,37.79,9.4,12.43,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,78.84,76.37,93.1,8438.04,NA,NA,NA,8093.13,827.79,NA,475.49,985.46,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-10-09,35,1,34,3460,FALSE,0,FALSE,0,FALSE,0,TRUE,3320,TRUE,371,FALSE,0,198,389,31.29,40.93,2.9,13.51,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,86.23,77.09,100.84,8524.27,NA,NA,NA,8179.35,914.02,NA,487.8,958.36,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-10-10,21,4,17,3481,FALSE,0,FALSE,0,FALSE,0,TRUE,3341,TRUE,392,FALSE,0,209,397,38.71,43,19,15.5,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,51.74,95.37,105.94,8576,NA,NA,NA,8231.09,965.76,NA,514.91,978.07,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-10-11,17,7,10,3498,FALSE,0,FALSE,0,FALSE,0,TRUE,3358,TRUE,409,FALSE,0,217,409,43.29,43.64,41.2,15.96,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,41.88,106.65,107.51,8617.89,NA,NA,NA,8272.97,1007.64,NA,534.61,1007.64,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-10-12,52,5,47,3550,FALSE,0,FALSE,0,FALSE,0,TRUE,3410,TRUE,461,FALSE,0,219,434,48,46.93,9.6,17.26,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,128.11,118.26,115.62,8746,NA,NA,NA,8401.08,1135.75,NA,539.54,1069.23,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-10-13,81,14,67,3631,FALSE,0,FALSE,0,FALSE,0,TRUE,3491,TRUE,542,FALSE,0,271,480,53.57,51.07,17.3,20.13,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,199.56,131.98,125.82,8945.55,NA,NA,NA,8600.64,1335.3,NA,667.65,1182.56,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-10-14,65,8,57,3696,FALSE,0,FALSE,0,FALSE,0,TRUE,3556,TRUE,607,FALSE,0,303,496,56.14,54.93,12.3,22.54,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,160.14,138.31,135.33,9105.69,NA,NA,NA,8760.78,1495.44,NA,746.49,1221.98,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-10-15,65,12,53,3761,FALSE,0,FALSE,0,FALSE,0,TRUE,3621,TRUE,672,FALSE,0,336,529,56.29,59.21,18.5,17.46,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,160.14,138.68,145.87,9265.83,NA,NA,NA,8920.92,1655.58,NA,827.79,1303.28,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-10-16,74,17,57,3835,FALSE,0,FALSE,0,FALSE,0,TRUE,3695,TRUE,746,FALSE,0,375,573,62.57,63.43,23,18.31,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,182.31,154.15,156.27,9448.14,NA,NA,NA,9103.23,1837.89,NA,923.87,1411.68,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-10-17,39,14,25,3874,FALSE,0,FALSE,0,FALSE,0,TRUE,3734,TRUE,785,FALSE,0,393,602,63.43,64.5,35.9,18.14,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,96.08,156.27,158.91,9544.22,NA,NA,NA,9199.31,1933.97,NA,968.22,1483.12,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-10-18,18,1,17,3892,FALSE,0,FALSE,0,FALSE,0,TRUE,3752,TRUE,803,FALSE,0,394,611,66.57,65.43,5.6,19.01,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,44.35,164.01,161.2,9588.57,NA,NA,NA,9243.66,1978.32,NA,970.68,1505.3,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-10-19,96,15,81,3988,FALSE,0,FALSE,0,FALSE,0,TRUE,3848,TRUE,899,FALSE,0,438,657,70.43,70.79,15.6,18.09,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,236.51,173.52,174.4,9825.08,NA,NA,NA,9480.17,2214.83,NA,1079.08,1618.63,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-10-20,87,14,73,4075,FALSE,0,FALSE,0,FALSE,0,TRUE,3935,TRUE,986,FALSE,0,444,715,73.29,71.64,16.1,17.84,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,214.34,180.56,176.5,10039.42,NA,NA,NA,9694.51,2429.17,NA,1093.87,1761.52,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-10-21,87,16,71,4162,FALSE,0,FALSE,0,FALSE,0,TRUE,4022,TRUE,1073,FALSE,0,466,769,72.86,76.79,18.4,16.29,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,214.34,179.5,189.18,10253.76,NA,NA,NA,9908.84,2643.51,NA,1148.07,1894.56,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-10-22,92,11,81,4254,FALSE,0,FALSE,0,FALSE,0,TRUE,4114,TRUE,1165,FALSE,0,493,829,74.57,81.57,12,18.81,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,226.66,183.72,200.96,10480.41,NA,NA,NA,10135.5,2870.17,NA,1214.58,2042.37,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-10-23,94,20,74,4348,FALSE,0,FALSE,0,FALSE,0,TRUE,4208,TRUE,1259,FALSE,0,513,888,79,83.71,21.3,19.06,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,231.58,194.63,206.23,10712,NA,NA,NA,10367.09,3101.75,NA,1263.86,2187.73,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-10-24,36,9,27,4384,FALSE,0,FALSE,0,FALSE,0,TRUE,4244,TRUE,1295,FALSE,0,510,903,79.86,84.14,25,20.14,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,88.69,196.75,207.29,10800.69,NA,NA,NA,10455.78,3190.44,NA,1256.47,2224.69,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-10-25,30,7,23,4414,FALSE,0,FALSE,0,FALSE,0,TRUE,4274,TRUE,1325,FALSE,0,522,916,87,86.36,23.3,20.96,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,73.91,214.34,212.76,10874.6,NA,NA,NA,10529.69,3264.35,NA,1286.03,2256.71,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-10-26,127,22,105,4541,FALSE,0,FALSE,0,FALSE,0,TRUE,4401,TRUE,1452,FALSE,0,553,991,92.71,87.29,17.3,23.14,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,312.88,228.41,215.05,11187.48,NA,NA,NA,10842.57,3577.24,NA,1362.4,2441.49,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-10-27,93,22,71,4634,FALSE,0,FALSE,0,FALSE,0,TRUE,4494,TRUE,1545,FALSE,0,559,1003,94.14,86.86,23.7,24.09,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,229.12,231.93,213.99,11416.61,NA,NA,NA,11071.69,3806.36,NA,1377.19,2471.05,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-10-28,137,33,104,4771,FALSE,0,FALSE,0,FALSE,0,TRUE,4631,TRUE,1682,FALSE,0,609,1075,95.43,88.43,24.1,23.69,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,337.52,235.11,217.86,11754.13,NA,NA,NA,11409.21,4143.88,NA,1500.37,2648.44,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-10-29,132,36,96,4903,FALSE,0,FALSE,0,FALSE,0,TRUE,4763,TRUE,1814,FALSE,0,649,1142,98.14,90.21,27.3,24.14,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,325.2,241.78,222.25,12079.33,NA,NA,NA,11734.42,4469.08,NA,1598.92,2813.5,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-10-30,104,29,75,5007,FALSE,0,FALSE,0,FALSE,0,TRUE,4867,TRUE,1918,FALSE,0,659,1172,95.57,89.5,27.9,26,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,256.22,235.45,220.5,12335.55,NA,NA,NA,11990.64,4725.3,NA,1623.55,2887.41,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-10-31,45,10,35,5052,FALSE,0,FALSE,0,FALSE,0,TRUE,4912,TRUE,1963,FALSE,0,668,1178,93.86,90.64,22.2,25.97,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,110.86,231.24,223.31,12446.42,NA,NA,NA,12101.5,4836.17,NA,1645.73,2902.19,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-11-01,49,13,36,5101,FALSE,0,FALSE,0,FALSE,0,TRUE,4961,TRUE,2012,FALSE,0,687,1209,89.86,88.79,26.5,25.54,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,120.72,221.38,218.75,12567.13,NA,NA,NA,12222.22,4956.89,NA,1692.54,2978.57,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-11-02,109,33,76,5210,FALSE,0,FALSE,0,FALSE,0,TRUE,5070,TRUE,2121,FALSE,0,669,1222,87.71,86.36,30.3,24.33,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,268.54,216.09,212.76,12835.67,NA,NA,NA,12490.76,5225.42,NA,1648.19,3010.59,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-11-03,81,19,62,5291,FALSE,0,FALSE,0,FALSE,0,TRUE,5151,TRUE,2202,FALSE,0,657,1216,84.86,88.57,23.5,24.6,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,199.56,209.07,218.21,13035.23,NA,NA,NA,12690.32,5424.98,NA,1618.63,2995.81,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-11-04,109,23,86,5400,FALSE,0,FALSE,0,FALSE,0,TRUE,5260,TRUE,2311,FALSE,0,629,1238,85.86,84.79,21.1,24.73,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,268.54,211.53,208.89,13303.77,NA,NA,NA,12958.86,5693.52,NA,1549.64,3050.01,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-11-05,117,22,95,5517,FALSE,0,FALSE,0,FALSE,0,TRUE,5377,TRUE,2428,FALSE,0,614,1263,79.43,81.86,18.8,24.51,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,288.25,195.69,201.68,13592.02,NA,NA,NA,13247.11,5981.77,NA,1512.69,3111.6,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-11-06,84,25,59,5601,FALSE,0,FALSE,0,FALSE,0,TRUE,5461,TRUE,2512,FALSE,0,594,1253,77.14,79.86,29.8,24.49,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,206.95,190.05,196.75,13798.97,NA,NA,NA,13454.05,6188.72,NA,1463.41,3086.97,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-11-07,52,12,40,5653,FALSE,0,FALSE,0,FALSE,0,TRUE,5513,TRUE,2564,FALSE,0,601,1269,83.29,80.43,23.1,24.93,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,128.11,205.2,198.15,13927.08,NA,NA,NA,13582.16,6316.83,NA,1480.66,3126.39,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-11-08,4,1,3,5657,FALSE,0,FALSE,0,FALSE,0,TRUE,5517,TRUE,2568,FALSE,0,556,1243,79.71,77.64,25,24.63,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,9.85,196.38,191.28,13936.93,NA,NA,NA,13592.02,6326.68,NA,1369.8,3062.33,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-11-09,93,28,65,5750,FALSE,0,FALSE,0,FALSE,0,TRUE,5610,TRUE,2661,FALSE,0,540,1209,76,74.5,30.1,24.93,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,229.12,187.24,183.54,14166.05,NA,NA,NA,13821.14,6555.8,NA,1330.38,2978.57,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-11-10,124,33,91,5874,FALSE,0,FALSE,0,FALSE,0,TRUE,5734,TRUE,2785,FALSE,0,583,1240,74.86,74.57,26.6,24.43,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,305.49,184.43,183.72,14471.54,NA,NA,NA,14126.63,6861.3,NA,1436.31,3054.94,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-11-11,84,16,68,5958,FALSE,0,FALSE,0,FALSE,0,TRUE,5818,TRUE,2869,FALSE,0,558,1187,75,71.79,19,23.56,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,206.95,184.77,176.87,14678.49,NA,NA,NA,14333.58,7068.24,NA,1374.72,2924.37,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-11-12,91,19,72,6049,FALSE,0,FALSE,0,FALSE,0,TRUE,5909,TRUE,2960,FALSE,0,532,1146,75.86,68.5,20.9,19.99,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,224.19,186.89,168.76,14902.69,NA,NA,NA,14557.77,7292.44,NA,1310.67,2823.36,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-11-13,76,20,56,6125,FALSE,0,FALSE,0,FALSE,0,TRUE,5985,TRUE,3036,FALSE,0,524,1118,71.86,67.79,26.3,18.54,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,187.24,177.04,167.01,15089.92,NA,NA,NA,14745.01,7479.67,NA,1290.96,2754.37,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-11-14,53,9,44,6178,FALSE,0,FALSE,0,FALSE,0,TRUE,6038,TRUE,3089,FALSE,0,525,1126,65.86,66.5,17,17.53,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,130.57,162.26,163.83,15220.5,NA,NA,NA,14875.59,7610.25,NA,1293.42,2774.08,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-11-15,10,0,10,6188,FALSE,0,FALSE,0,FALSE,0,TRUE,6048,TRUE,3099,FALSE,0,531,1087,63.86,66.86,0,18.29,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,24.64,157.33,164.72,15245.13,NA,NA,NA,14900.22,7634.89,NA,1308.2,2678,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-11-16,65,13,52,6253,FALSE,0,FALSE,0,FALSE,0,TRUE,6113,TRUE,3164,FALSE,0,503,1043,61,67.36,20,18.11,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,160.14,150.28,165.95,15405.27,NA,NA,NA,15060.36,7795.02,NA,1239.22,2569.6,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-11-17,82,16,66,6335,FALSE,0,FALSE,0,FALSE,0,TRUE,6195,TRUE,3246,FALSE,0,461,1044,60.71,65.86,19.5,16.1,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,202.02,149.57,162.26,15607.29,NA,NA,NA,15262.38,7997.04,NA,1135.75,2572.06,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-11-18,70,17,53,6405,FALSE,0,FALSE,0,FALSE,0,TRUE,6265,TRUE,3316,FALSE,0,447,1005,58,66.36,24.3,17.87,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,172.46,142.89,163.49,15779.75,NA,NA,NA,15434.84,8169.5,NA,1101.26,2475.98,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-11-19,71,14,57,6476,FALSE,0,FALSE,0,FALSE,0,TRUE,6336,TRUE,3387,FALSE,0,427,959,57.86,65.21,19.7,21.04,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,174.92,142.55,160.66,15954.67,NA,NA,NA,15609.76,8344.42,NA,1051.98,2362.65,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-11-20,74,9,65,6550,FALSE,0,FALSE,0,FALSE,0,TRUE,6410,TRUE,3461,FALSE,0,425,949,62.86,65.07,12.2,21.76,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,182.31,154.87,160.31,16136.98,NA,NA,NA,15792.07,8526.73,NA,1047.06,2338.01,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-11-21,34,10,24,6584,FALSE,0,FALSE,0,FALSE,0,TRUE,6444,TRUE,3495,FALSE,0,406,931,65.86,63.21,29.4,21.19,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,83.76,162.26,155.73,16220.74,NA,NA,NA,15875.83,8610.5,NA,1000.25,2293.67,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-11-22,9,2,7,6593,FALSE,0,FALSE,0,FALSE,0,TRUE,6453,TRUE,3504,FALSE,0,405,936,68.86,63.29,22.2,20.07,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,22.17,169.65,155.93,16242.92,NA,NA,NA,15898,8632.67,NA,997.78,2305.99,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-11-23,100,25,75,6693,FALSE,0,FALSE,0,FALSE,0,TRUE,6553,TRUE,3604,FALSE,0,440,943,69.43,63.5,25,20.11,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,246.37,171.05,156.44,16489.28,NA,NA,NA,16144.37,8879.03,NA,1084.01,2323.23,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
2020-11-24,103,16,87,6796,FALSE,0,FALSE,0,FALSE,0,TRUE,6656,TRUE,3707,FALSE,0,461,922,69.43,63.21,15.5,21.46,TRUE,10.1,3.7,4.3,10.2,11.1,6,40590,253.76,171.05,155.73,16743.04,NA,NA,NA,16398.13,9132.79,NA,1135.75,2271.5,1,71,COVID19Tests,2021-06-08_07-46-56,day,all,GL
